Row_Created_Date_Time,Service_Year,OMH_Region_Code,OMH_Region_Label,County_Label,Age_Group,Rate_Code_Group,Recipient_Count_By_County,Count_Of_ Recipients_By_Rate_Code_Group_And_County,Units_Total,Paid_Claim_Total
7/19/2017 9:44,2015,4,New York City,Bronx,CHILD,Residential Treatment Facility,8761,50,11668,6011808
7/19/2017 9:44,2015,4,New York City,Bronx,CHILD,"Targeted Case Management (ICM, BCM, SCM)",8761,487,2876,1626719
7/19/2017 9:44,2015,4,New York City,Kings,ADULT,Assertive Community Treatment,33676,673,5701,7923142
7/19/2017 9:44,2015,4,New York City,Kings,ADULT,Continuing Day Treatment,33676,89,3141,331284
7/19/2017 9:44,2015,4,New York City,Kings,ADULT,Clinic Treatment,33676,25360,388208,43559529
7/19/2017 9:44,2015,4,New York City,Kings,ADULT,Comprehensive Psychiatric Emergency Program,33676,1787,3040,2387505
7/19/2017 9:44,2015,4,New York City,Kings,ADULT,Community Residence,33676,725,6215,18094163
7/19/2017 9:44,2015,4,New York City,Kings,ADULT,Health Home,33676,1646,12416,6526594
7/19/2017 9:44,2015,4,New York City,Kings,ADULT,Psychiatric Inpatient,33676,5540,107136,93058990
7/19/2017 9:44,2015,4,New York City,Kings,ADULT,Psychiatric Inpatient OMH,33676,19,2765,3256582
7/19/2017 9:44,2015,4,New York City,Kings,ADULT,Intensive Psychiatric Rehabilitation Treatment,33676,30,1648,137082
7/19/2017 9:44,2015,4,New York City,Kings,ADULT,Partial Hospitalization,33676,312,4106,716596
7/19/2017 9:44,2015,4,New York City,Kings,ADULT,Personalized Recovery Oriented Services,33676,1440,21788,10196592
7/19/2017 9:44,2015,4,New York City,Kings,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),33676,351,3566,3252192
7/19/2017 9:44,2015,4,New York City,Kings,ADULT,"Targeted Case Management (ICM, BCM, SCM)",33676,344,877,287067
7/19/2017 9:44,2015,4,New York City,Kings,CHILD,Home and Community Based Services Waiver (HCBS),13750,325,7311,6477770
7/19/2017 9:44,2015,4,New York City,Kings,CHILD,Clinic Treatment,13750,12760,203137,26304551
7/19/2017 9:44,2015,4,New York City,Kings,CHILD,Comprehensive Psychiatric Emergency Program,13750,354,540,564187
7/19/2017 9:44,2015,4,New York City,Kings,CHILD,Community Residence,13750,108,565,3219665
7/19/2017 9:44,2015,4,New York City,Kings,CHILD,Day Treatment,13750,370,34251,4524661
7/19/2017 9:44,2015,4,New York City,Kings,CHILD,Health Home,13750,1,7,3913
7/19/2017 9:44,2015,4,New York City,Kings,CHILD,Psychiatric Inpatient,13750,366,4878,5018979
7/19/2017 9:44,2015,4,New York City,Kings,CHILD,Residential Treatment Facility,13750,37,8772,7145431
7/19/2017 9:44,2015,4,New York City,Kings,CHILD,"Targeted Case Management (ICM, BCM, SCM)",13750,242,1717,991454
7/19/2017 9:44,2015,4,New York City,New York,ADULT,Assertive Community Treatment,31860,896,7168,9998233
7/19/2017 9:44,2015,4,New York City,New York,ADULT,Continuing Day Treatment,31860,469,48181,2923394
7/19/2017 9:44,2015,4,New York City,New York,ADULT,Clinic Treatment,31860,20794,271514,29235614
7/19/2017 9:44,2015,4,New York City,New York,ADULT,Comprehensive Psychiatric Emergency Program,31860,2383,3841,3032600
7/19/2017 9:44,2015,4,New York City,New York,ADULT,Community Residence,31860,909,7776,22719343
7/19/2017 9:44,2015,4,New York City,New York,ADULT,Health Home,31860,2556,16210,8074763
7/19/2017 9:44,2015,4,New York City,New York,ADULT,Psychiatric Inpatient,31860,6446,117772,107431756
7/19/2017 9:44,2015,4,New York City,New York,ADULT,Psychiatric Inpatient OMH,31860,62,10219,11601244
7/19/2017 9:44,2015,4,New York City,New York,ADULT,Partial Hospitalization,31860,36,516,89575
7/19/2017 9:44,2015,4,New York City,New York,ADULT,Personalized Recovery Oriented Services,31860,1191,17444,7232045
7/19/2017 9:44,2015,4,New York City,New York,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),31860,967,10042,9158304
7/19/2017 9:44,2015,4,New York City,New York,ADULT,"Targeted Case Management (ICM, BCM, SCM)",31860,43,245,138843
7/19/2017 9:44,2015,4,New York City,New York,CHILD,Home and Community Based Services Waiver (HCBS),7370,290,3553,6193010
7/19/2017 9:44,2015,4,New York City,New York,CHILD,Clinic Treatment,7370,6240,89025,13799492
7/19/2017 9:44,2015,4,New York City,New York,CHILD,Comprehensive Psychiatric Emergency Program,7370,112,168,178301
7/19/2017 9:44,2015,4,New York City,New York,CHILD,Community Residence,7370,42,343,316012
7/19/2017 9:44,2015,4,New York City,New York,CHILD,Day Treatment,7370,165,13637,1340985
7/19/2017 9:44,2015,4,New York City,New York,CHILD,Health Home,7370,9,27,14688
7/19/2017 9:44,2015,4,New York City,New York,CHILD,Psychiatric Inpatient,7370,454,8028,7637150
7/19/2017 9:44,2015,4,New York City,New York,CHILD,Partial Hospitalization,7370,36,412,69630
7/19/2017 9:44,2015,4,New York City,New York,CHILD,Residential Treatment Facility,7370,46,11674,6793044
7/19/2017 9:44,2015,4,New York City,New York,CHILD,"Targeted Case Management (ICM, BCM, SCM)",7370,544,3818,2233866
7/19/2017 9:44,2015,4,New York City,New York,ERROR-1504,Clinic Treatment,1,1,9,1242
7/19/2017 9:44,2015,4,New York City,New York,ERROR-4301,Clinic Treatment,1,1,2,0
7/19/2017 9:44,2015,4,New York City,Queens,ADULT,Assertive Community Treatment,21267,898,6790,9352707
7/19/2017 9:44,2015,4,New York City,Queens,ADULT,Continuing Day Treatment,21267,855,98107,5176297
7/19/2017 9:44,2015,4,New York City,Queens,ADULT,Clinic Treatment,21267,13383,246328,24017783
7/19/2017 9:44,2015,4,New York City,Queens,ADULT,Comprehensive Psychiatric Emergency Program,21267,1498,2601,2169046
7/19/2017 9:44,2015,4,New York City,Queens,ADULT,Community Residence,21267,659,5546,16383758
7/19/2017 9:44,2015,4,New York City,Queens,ADULT,Health Home,21267,1646,10665,5958050
7/19/2017 9:44,2015,4,New York City,Queens,ADULT,Psychiatric Inpatient,21267,4228,71924,67883337
7/19/2017 9:44,2015,4,New York City,Queens,ADULT,Psychiatric Inpatient OMH,21267,51,10540,12204521
7/19/2017 9:44,2015,4,New York City,Queens,ADULT,Intensive Psychiatric Rehabilitation Treatment,21267,132,6734,684939
7/19/2017 9:44,2015,4,New York City,Queens,ADULT,Partial Hospitalization,21267,454,6565,1078588
7/19/2017 9:44,2015,4,New York City,Queens,ADULT,Personalized Recovery Oriented Services,21267,1018,15927,7324063
7/19/2017 9:44,2015,4,New York City,Queens,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),21267,753,7756,7073472
7/19/2017 9:44,2015,4,New York City,Queens,ADULT,"Targeted Case Management (ICM, BCM, SCM)",21267,645,1667,520182
7/19/2017 9:44,2015,4,New York City,Queens,CHILD,Home and Community Based Services Waiver (HCBS),6446,238,1269,3687076
7/19/2017 9:44,2015,4,New York City,Queens,CHILD,Clinic Treatment,6446,5397,77513,10847322
7/19/2017 9:44,2015,4,New York City,Queens,CHILD,Comprehensive Psychiatric Emergency Program,6446,114,183,191146
7/19/2017 9:44,2015,4,New York City,Queens,CHILD,Community Residence,6446,94,459,3496823
7/19/2017 9:44,2015,4,New York City,Queens,CHILD,Day Treatment,6446,284,26763,5472486
7/19/2017 9:44,2015,4,New York City,Queens,CHILD,Health Home,6446,16,52,28422
7/19/2017 9:44,2015,4,New York City,Queens,CHILD,Psychiatric Inpatient,6446,189,3375,3391211
7/19/2017 9:44,2015,4,New York City,Queens,CHILD,Psychiatric Inpatient OMH,6446,308,39738,65155424
7/19/2017 9:44,2015,4,New York City,Queens,CHILD,Residential Treatment Facility,6446,75,17351,8573425
7/19/2017 9:44,2015,4,New York City,Queens,CHILD,"Targeted Case Management (ICM, BCM, SCM)",6446,246,1778,1023237
7/19/2017 9:44,2015,4,New York City,Queens,ERROR-4008,Comprehensive Psychiatric Emergency Program,1,1,1,1060
7/19/2017 9:44,2015,4,New York City,Richmond,ADULT,Assertive Community Treatment,5708,132,1140,1255271
7/19/2017 9:44,2015,4,New York City,Richmond,ADULT,Continuing Day Treatment,5708,283,26822,1111102
7/19/2017 9:44,2015,4,New York City,Richmond,ADULT,Clinic Treatment,5708,2675,39065,3464585
7/19/2017 9:44,2015,4,New York City,Richmond,ADULT,Comprehensive Psychiatric Emergency Program,5708,1126,2441,1775477
7/19/2017 9:44,2015,4,New York City,Richmond,ADULT,Community Residence,5708,182,1396,4166123
7/19/2017 9:44,2015,4,New York City,Richmond,ADULT,Health Home,5708,265,2748,1536132
7/19/2017 9:44,2015,4,New York City,Richmond,ADULT,Psychiatric Inpatient,5708,854,13333,10007831
7/19/2017 9:44,2015,4,New York City,Richmond,ADULT,Psychiatric Inpatient OMH,5708,54,10336,12142122
7/19/2017 9:44,2015,4,New York City,Richmond,ADULT,Partial Hospitalization,5708,178,2589,352205
7/19/2017 9:44,2015,4,New York City,Richmond,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),5708,1589,16895,15408240
7/19/2017 9:44,2015,4,New York City,Richmond,ADULT,"Targeted Case Management (ICM, BCM, SCM)",5708,128,854,247006
7/19/2017 9:44,2015,4,New York City,Richmond,CHILD,Clinic Treatment,1389,975,13039,1717733
7/19/2017 9:44,2015,4,New York City,Richmond,CHILD,Comprehensive Psychiatric Emergency Program,1389,195,419,420806
7/19/2017 9:44,2015,4,New York City,Richmond,CHILD,Community Residence,1389,65,334,1207087
7/19/2017 9:44,2015,4,New York City,Richmond,CHILD,Day Treatment,1389,182,21111,2287190
7/19/2017 9:44,2009,3,Hudson River,Saratoga,CHILD,"Targeted Case Management (ICM, BCM, SCM)",460,27,199,108738
7/19/2017 9:44,2009,3,Hudson River,Schenectady,ADULT,Assertive Community Treatment,1761,56,547,807719
7/19/2017 9:44,2009,3,Hudson River,Schenectady,ADULT,Continuing Day Treatment,1761,230,13097,672585
7/19/2017 9:44,2009,3,Hudson River,Schenectady,ADULT,Clinic Treatment,1761,1214,20476,1981129
7/19/2017 9:44,2009,3,Hudson River,Schenectady,ADULT,Community Residence,1761,225,1264,4111812
7/19/2017 9:44,2009,3,Hudson River,Schenectady,ADULT,Psychiatric Inpatient,1761,488,3443,2484170
7/19/2017 9:44,2009,3,Hudson River,Schenectady,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1761,62,546,356182
7/19/2017 9:44,2009,3,Hudson River,Schenectady,CHILD,Home and Community Based Services Waiver (HCBS),1207,12,-10,-22463
7/19/2017 9:44,2009,3,Hudson River,Schenectady,CHILD,Clinic Treatment,1207,1087,12257,1673627
7/19/2017 9:44,2009,3,Hudson River,Schenectady,CHILD,Community Residence,1207,1,4,9012
7/19/2017 9:44,2009,3,Hudson River,Schenectady,CHILD,Psychiatric Inpatient,1207,123,1922,1235956
7/19/2017 9:44,2009,3,Hudson River,Schenectady,CHILD,Residential Treatment Facility,1207,26,0,18279
7/19/2017 9:44,2009,3,Hudson River,Schenectady,CHILD,"Targeted Case Management (ICM, BCM, SCM)",1207,47,274,110422
7/19/2017 9:44,2009,3,Hudson River,Schoharie,ADULT,Clinic Treatment,408,363,3772,673263
7/19/2017 9:44,2009,3,Hudson River,Schoharie,ADULT,Community Residence,408,70,251,655393
7/19/2017 9:44,2009,3,Hudson River,Schoharie,ADULT,"Targeted Case Management (ICM, BCM, SCM)",408,40,182,89911
7/19/2017 9:44,2009,3,Hudson River,Schoharie,CHILD,Clinic Treatment,204,200,2101,355011
7/19/2017 9:44,2009,3,Hudson River,Schoharie,CHILD,"Targeted Case Management (ICM, BCM, SCM)",204,24,138,64758
7/19/2017 9:44,2009,3,Hudson River,Sullivan,ADULT,Continuing Day Treatment,1021,140,13408,916570
7/19/2017 9:44,2009,3,Hudson River,Sullivan,ADULT,Clinic Treatment,1021,702,6687,1782584
7/19/2017 9:44,2009,3,Hudson River,Sullivan,ADULT,Community Residence,1021,59,507,1302620
7/19/2017 9:44,2009,3,Hudson River,Sullivan,ADULT,Psychiatric Inpatient,1021,224,2139,1512903
7/19/2017 9:44,2009,3,Hudson River,Sullivan,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1021,216,1920,699764
7/19/2017 9:44,2009,3,Hudson River,Sullivan,CHILD,Clinic Treatment,305,291,2666,658393
7/19/2017 9:44,2009,3,Hudson River,Sullivan,CHILD,Community Residence,305,1,2,5191
7/19/2017 9:44,2009,3,Hudson River,Sullivan,CHILD,Psychiatric Inpatient,305,5,6,3216
7/19/2017 9:44,2009,3,Hudson River,Sullivan,CHILD,"Targeted Case Management (ICM, BCM, SCM)",305,29,201,103113
7/19/2017 9:44,2009,3,Hudson River,Ulster,ADULT,Assertive Community Treatment,1719,56,486,683042
7/19/2017 9:44,2009,3,Hudson River,Ulster,ADULT,Continuing Day Treatment,1719,127,6515,725349
7/19/2017 9:44,2009,3,Hudson River,Ulster,ADULT,Clinic Treatment,1719,1263,17418,3124443
7/19/2017 9:44,2009,3,Hudson River,Ulster,ADULT,Community Residence,1719,141,982,2657126
7/19/2017 9:44,2009,3,Hudson River,Ulster,ADULT,Psychiatric Inpatient,1719,360,3665,2555787
7/19/2017 9:44,2009,3,Hudson River,Ulster,ADULT,Intensive Psychiatric Rehabilitation Treatment,1719,18,138,14907
7/19/2017 9:44,2009,3,Hudson River,Ulster,ADULT,Partial Hospitalization,1719,80,1251,158085
7/19/2017 9:44,2009,3,Hudson River,Ulster,ADULT,"Targeted Case Management (ICM, BCM, SCM)",1719,74,644,337520
7/19/2017 9:44,2009,3,Hudson River,Ulster,CHILD,Home and Community Based Services Waiver (HCBS),690,86,988,1410886
7/19/2017 9:44,2009,3,Hudson River,Ulster,CHILD,Clinic Treatment,690,557,11428,2247666
7/19/2017 9:44,2009,3,Hudson River,Ulster,CHILD,Community Residence,690,4,9,17804
7/19/2017 9:44,2009,3,Hudson River,Ulster,CHILD,Day Treatment,690,22,161,55952
7/19/2017 9:44,2009,3,Hudson River,Ulster,CHILD,Family Based Treatment/Teaching Family Home,690,42,222,1094706
7/19/2017 9:44,2009,3,Hudson River,Ulster,CHILD,Partial Hospitalization,690,30,443,53659
7/19/2017 9:44,2009,3,Hudson River,Ulster,CHILD,"Targeted Case Management (ICM, BCM, SCM)",690,45,228,126188
7/19/2017 9:44,2009,3,Hudson River,Warren,ADULT,Continuing Day Treatment,936,66,4952,272995
7/19/2017 9:44,2009,3,Hudson River,Warren,ADULT,Clinic Treatment,936,679,6701,756932
7/19/2017 9:44,2009,3,Hudson River,Warren,ADULT,Community Residence,936,18,132,281183
7/19/2017 9:44,2009,3,Hudson River,Warren,ADULT,Psychiatric Inpatient,936,330,2026,1862785
7/19/2017 9:44,2009,3,Hudson River,Warren,ADULT,"Targeted Case Management (ICM, BCM, SCM)",936,47,361,242231
7/19/2017 9:44,2009,3,Hudson River,Warren,CHILD,Clinic Treatment,405,381,4673,595418
7/19/2017 9:44,2009,3,Hudson River,Warren,CHILD,Community Residence,405,1,8,17192
7/19/2017 9:44,2009,3,Hudson River,Warren,CHILD,Psychiatric Inpatient,405,28,98,79992
7/19/2017 9:44,2009,3,Hudson River,Warren,CHILD,"Targeted Case Management (ICM, BCM, SCM)",405,32,217,145607
7/19/2017 9:44,2009,3,Hudson River,Washington,ADULT,Clinic Treatment,568,490,4579,648072
7/19/2017 9:44,2009,3,Hudson River,Washington,ADULT,Community Residence,568,62,485,1034723
7/19/2017 9:44,2009,3,Hudson River,Washington,ADULT,"Targeted Case Management (ICM, BCM, SCM)",568,57,402,162006
7/19/2017 9:44,2009,3,Hudson River,Washington,CHILD,Clinic Treatment,432,401,3447,495373
7/19/2017 9:44,2009,3,Hudson River,Washington,CHILD,Community Residence,432,2,8,17164
7/19/2017 9:44,2009,3,Hudson River,Washington,CHILD,Day Treatment,432,14,878,312797
7/19/2017 9:44,2009,3,Hudson River,Washington,CHILD,"Targeted Case Management (ICM, BCM, SCM)",432,18,133,53599
7/19/2017 9:44,2009,3,Hudson River,Westchester,ADULT,Assertive Community Treatment,10797,281,2546,3636689
7/19/2017 9:44,2009,3,Hudson River,Westchester,ADULT,Continuing Day Treatment,10797,642,58339,4556991
7/19/2017 9:44,2009,3,Hudson River,Westchester,ADULT,Clinic Treatment,10797,8069,101374,20919353
7/19/2017 9:44,2009,3,Hudson River,Westchester,ADULT,Comprehensive Psychiatric Emergency Program,10797,211,247,120576
7/19/2017 9:44,2009,3,Hudson River,Westchester,ADULT,Community Residence,10797,445,3143,8095776
7/19/2017 9:44,2009,3,Hudson River,Westchester,ADULT,Psychiatric Inpatient,10797,2191,44471,44873775
7/19/2017 9:44,2009,3,Hudson River,Westchester,ADULT,Intensive Psychiatric Rehabilitation Treatment,10797,48,1887,173813
7/19/2017 9:44,2009,3,Hudson River,Westchester,ADULT,Partial Hospitalization,10797,321,2752,319077
7/19/2017 9:44,2009,3,Hudson River,Westchester,ADULT,"Targeted Case Management (ICM, BCM, SCM)",10797,1013,8153,3498553
7/19/2017 9:44,2009,3,Hudson River,Westchester,CHILD,Home and Community Based Services Waiver (HCBS),4843,75,4735,1539941
7/19/2017 9:44,2009,3,Hudson River,Westchester,CHILD,Clinic Treatment,4843,3228,66955,12330714
7/19/2017 9:44,2009,3,Hudson River,Westchester,CHILD,Comprehensive Psychiatric Emergency Program,4843,97,106,55340
7/19/2017 9:44,2009,3,Hudson River,Westchester,CHILD,Community Residence,4843,25,137,1454924
7/19/2017 9:44,2009,3,Hudson River,Westchester,CHILD,Day Treatment,4843,355,29635,5879586
7/19/2017 9:44,2009,3,Hudson River,Westchester,CHILD,Family Based Treatment/Teaching Family Home,4843,10,60,310578
7/19/2017 9:44,2009,3,Hudson River,Westchester,CHILD,Psychiatric Inpatient,4843,1294,57731,42890749
7/19/2017 9:44,2009,3,Hudson River,Westchester,CHILD,Partial Hospitalization,4843,120,1796,267573
7/19/2017 9:44,2009,3,Hudson River,Westchester,CHILD,Residential Treatment Facility,4843,213,45064,21689472
7/19/2017 9:44,2009,3,Hudson River,Westchester,CHILD,"Targeted Case Management (ICM, BCM, SCM)",4843,93,555,315330
7/19/2017 9:44,2009,4,New York City,Bronx,ADULT,Assertive Community Treatment,25341,601,4351,5809315
7/19/2017 9:44,2009,4,New York City,Bronx,ADULT,Continuing Day Treatment,25341,3145,209992,19497811
7/19/2017 9:44,2009,4,New York City,Bronx,ADULT,Clinic Treatment,25341,17912,246191,36100529
7/19/2017 9:44,2009,4,New York City,Bronx,ADULT,Comprehensive Psychiatric Emergency Program,25341,1382,1886,846301
7/19/2017 9:44,2009,4,New York City,Bronx,ADULT,Community Residence,25341,470,3734,10062613
7/19/2017 9:44,2009,4,New York City,Bronx,ADULT,Psychiatric Inpatient,25341,3780,87143,78018745
7/19/2017 9:44,2009,4,New York City,Bronx,ADULT,Psychiatric Inpatient OMH,25341,65,12203,9009040
7/19/2017 9:44,2009,4,New York City,Bronx,ADULT,Intensive Psychiatric Rehabilitation Treatment,25341,273,16310,2043700
7/19/2017 9:44,2009,4,New York City,Bronx,ADULT,Partial Hospitalization,25341,165,2565,459539
7/19/2017 9:44,2009,4,New York City,Bronx,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),25341,328,3231,6002990
7/19/2017 9:44,2009,4,New York City,Bronx,ADULT,"Targeted Case Management (ICM, BCM, SCM)",25341,2283,11471,5429438
7/19/2017 9:44,2009,4,New York City,Bronx,CHILD,Home and Community Based Services Waiver (HCBS),10844,256,1713,3578199
7/19/2017 9:44,2009,4,New York City,Bronx,CHILD,Clinic Treatment,10844,9716,129467,20613383
7/19/2017 9:44,2009,4,New York City,Bronx,CHILD,Comprehensive Psychiatric Emergency Program,10844,331,420,220282
7/19/2017 9:44,2009,4,New York City,Bronx,CHILD,Community Residence,10844,39,262,2773949
7/19/2017 9:44,2009,4,New York City,Bronx,CHILD,Day Treatment,10844,620,58473,8112555
7/19/2017 9:44,2009,4,New York City,Bronx,CHILD,Family Based Treatment/Teaching Family Home,10844,16,122,612363
7/19/2017 9:44,2009,4,New York City,Bronx,CHILD,Psychiatric Inpatient,10844,213,5037,4470668
7/19/2017 9:44,2009,4,New York City,Bronx,CHILD,Psychiatric Inpatient OMH,10844,144,22737,26057453
7/19/2017 9:44,2009,4,New York City,Bronx,CHILD,Partial Hospitalization,10844,74,1235,154174
7/19/2017 9:44,2009,4,New York City,Bronx,CHILD,Residential Treatment Facility,10844,48,11674,5743936
7/19/2017 9:44,2009,4,New York City,Bronx,CHILD,"Targeted Case Management (ICM, BCM, SCM)",10844,113,741,418686
7/19/2017 9:44,2009,4,New York City,Kings,ADULT,Assertive Community Treatment,35648,718,6555,9106646
7/19/2017 9:44,2009,4,New York City,Kings,ADULT,Continuing Day Treatment,35648,2162,218160,20149724
7/19/2017 9:44,2009,4,New York City,Kings,ADULT,Clinic Treatment,35648,27129,443812,58691985
7/19/2017 9:44,2009,4,New York City,Kings,ADULT,Comprehensive Psychiatric Emergency Program,35648,1599,2849,1213623
7/19/2017 9:44,2009,4,New York City,Kings,ADULT,Community Residence,35648,750,6344,15397582
7/19/2017 9:44,2009,4,New York City,Kings,ADULT,Psychiatric Inpatient,35648,6085,153292,139849244
7/19/2017 9:44,2009,4,New York City,Kings,ADULT,Psychiatric Inpatient OMH,35648,46,8538,6284841
7/19/2017 9:44,2009,4,New York City,Kings,ADULT,Intensive Psychiatric Rehabilitation Treatment,35648,131,7040,860328
7/19/2017 9:44,2009,4,New York City,Kings,ADULT,Partial Hospitalization,35648,254,3931,1058787
7/19/2017 9:44,2009,4,New York City,Kings,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),35648,286,3042,5660284
7/19/2017 9:44,2009,4,New York City,Kings,ADULT,"Targeted Case Management (ICM, BCM, SCM)",35648,2203,15198,7689685
7/19/2017 9:44,2009,4,New York City,Kings,CHILD,Home and Community Based Services Waiver (HCBS),14173,310,3496,4659149
7/19/2017 9:44,2009,4,New York City,Kings,CHILD,Clinic Treatment,14173,13265,208925,25440419
7/19/2017 9:44,2009,4,New York City,Kings,CHILD,Comprehensive Psychiatric Emergency Program,14173,194,260,137901
7/19/2017 9:44,2009,4,New York City,Kings,CHILD,Community Residence,14173,97,1257,3636913
7/19/2017 9:44,2009,4,New York City,Kings,CHILD,Day Treatment,14173,359,43048,8574625
7/19/2017 9:44,2009,4,New York City,Kings,CHILD,Family Based Treatment/Teaching Family Home,14173,36,260,1324610
7/19/2017 9:44,2009,4,New York City,Kings,CHILD,Psychiatric Inpatient,14173,370,7548,7852714
7/19/2017 9:44,2009,4,New York City,Kings,CHILD,Psychiatric Inpatient OMH,14173,69,11673,13363988
7/19/2017 9:44,2009,4,New York City,Kings,CHILD,"Targeted Case Management (ICM, BCM, SCM)",14173,338,2447,1487018
7/19/2017 9:44,2009,4,New York City,New York,ADULT,Assertive Community Treatment,42088,979,7385,10504456
7/19/2017 9:44,2009,4,New York City,New York,ADULT,Continuing Day Treatment,42088,2890,249159,26046367
7/19/2017 9:44,2009,4,New York City,New York,ADULT,Clinic Treatment,42088,30244,434009.6,57814694
7/19/2017 9:44,2009,4,New York City,New York,ADULT,Comprehensive Psychiatric Emergency Program,42088,2821,4637,1780771
7/19/2017 9:44,2009,4,New York City,New York,ADULT,Community Residence,42088,935,7392,19890978
7/19/2017 9:44,2009,4,New York City,New York,ADULT,Psychiatric Inpatient,42088,8199,180623,180499480
7/19/2017 9:44,2009,4,New York City,New York,ADULT,Psychiatric Inpatient OMH,42088,46,6896,5000458
7/19/2017 9:44,2009,4,New York City,New York,ADULT,Intensive Psychiatric Rehabilitation Treatment,42088,263,14224,1571862
7/19/2017 9:44,2009,4,New York City,New York,ADULT,Partial Hospitalization,42088,32,465,57285
7/19/2017 9:44,2009,4,New York City,New York,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),42088,775,7877,14605553
7/19/2017 9:44,2009,4,New York City,New York,ADULT,"Targeted Case Management (ICM, BCM, SCM)",42088,2673,20753,10701397
7/19/2017 9:44,2009,4,New York City,New York,CHILD,Home and Community Based Services Waiver (HCBS),11852,212,1384,4797032
7/19/2017 9:44,2009,4,New York City,New York,CHILD,Clinic Treatment,11852,10916,182265,29253724
7/19/2017 9:44,2009,4,New York City,New York,CHILD,Comprehensive Psychiatric Emergency Program,11852,132,157,66044
7/19/2017 9:44,2009,4,New York City,New York,CHILD,Day Treatment,11852,217,18192,2466273
7/19/2017 9:44,2009,4,New York City,New York,CHILD,Family Based Treatment/Teaching Family Home,11852,46,271,1331799
7/19/2017 9:44,2009,4,New York City,New York,CHILD,Psychiatric Inpatient,11852,693,20354,20526608
7/19/2017 9:44,2009,4,New York City,New York,CHILD,Residential Treatment Facility,11852,41,11680,6317122
7/19/2017 9:44,2009,4,New York City,New York,CHILD,"Targeted Case Management (ICM, BCM, SCM)",11852,468,3260,1837505
7/19/2017 9:44,2009,4,New York City,Queens,ADULT,Assertive Community Treatment,22169,563,4524,6231021
7/19/2017 9:44,2009,4,New York City,Queens,ADULT,Continuing Day Treatment,22169,1973,193832,15893627
7/19/2017 9:44,2009,4,New York City,Queens,ADULT,Clinic Treatment,22169,15987,320266,42444063
7/19/2017 9:44,2009,4,New York City,Queens,ADULT,Comprehensive Psychiatric Emergency Program,22169,1245,1603,607911
7/19/2017 9:44,2009,4,New York City,Queens,ADULT,Community Residence,22169,654,4876,12351286
7/19/2017 9:44,2009,4,New York City,Queens,ADULT,Psychiatric Inpatient,22169,3332,66834,56812941
7/19/2017 9:44,2009,4,New York City,Queens,ADULT,Psychiatric Inpatient OMH,22169,61,11589,8498561
7/19/2017 9:44,2009,4,New York City,Queens,ADULT,Intensive Psychiatric Rehabilitation Treatment,22169,312,17135,1797975
7/19/2017 9:44,2009,4,New York City,Queens,ADULT,Partial Hospitalization,22169,472,7317,2249083
7/19/2017 9:44,2009,4,New York City,Queens,ADULT,Recovery Services (PMHP - Prepaid Mental Health Plan),22169,638,6120,11332664
7/19/2017 9:44,2009,4,New York City,Queens,ADULT,"Targeted Case Management (ICM, BCM, SCM)",22169,2238,19559,8334342
7/19/2017 9:44,2009,4,New York City,Queens,CHILD,Home and Community Based Services Waiver (HCBS),8902,160,1149,3164107
7/19/2017 9:44,2009,4,New York City,Queens,CHILD,Clinic Treatment,8902,7454,118979,19758770
7/19/2017 9:44,2009,4,New York City,Queens,CHILD,Comprehensive Psychiatric Emergency Program,8902,161,208,108235
7/19/2017 9:44,2009,4,New York City,Queens,CHILD,Community Residence,8902,31,159,1812806
7/19/2017 9:44,2009,4,New York City,Queens,CHILD,Day Treatment,8902,371,36058,11595648
7/19/2017 9:44,2009,4,New York City,Queens,CHILD,Family Based Treatment/Teaching Family Home,8902,8,5,33266
7/19/2017 9:44,2009,4,New York City,Queens,CHILD,Psychiatric Inpatient,8902,674,23698,14392877
7/19/2017 9:44,2009,4,New York City,Queens,CHILD,Psychiatric Inpatient OMH,8902,169,23424,26827995
7/19/2017 9:44,2009,4,New York City,Queens,CHILD,Partial Hospitalization,8902,95,1628,530562
7/19/2017 9:44,2009,4,New York City,Queens,CHILD,Residential Treatment Facility,8902,92,19994,8581830
7/19/2017 9:44,2009,4,New York City,Queens,CHILD,"Targeted Case Management (ICM, BCM, SCM)",8902,550,3889,2209468
7/19/2017 9:44,2009,4,New York City,Richmond,ADULT,Assertive Community Treatment,6662,174,1527,1945581
7/19/2017 9:44,2009,4,New York City,Richmond,ADULT,Continuing Day Treatment,6662,387,36157,2380413
7/19/2017 9:44,2009,4,New York City,Richmond,ADULT,Clinic Treatment,6662,3671,48408,7026202
7/19/2017 9:44,2009,4,New York City,Richmond,ADULT,Comprehensive Psychiatric Emergency Program,6662,799,1261,504927
7/19/2017 9:44,2009,4,New York City,Richmond,ADULT,Community Residence,6662,162,1322,3677508
